fpr,tpr
0.0,0.0
0.0,1.719217412233951e-05
0.0,0.0001547295671010556
4.635037172998128e-06,0.0001547295671010556
4.635037172998128e-06,0.0037478939586700136
9.270074345996256e-06,0.0037478939586700136
9.270074345996256e-06,0.003988584396382767
1.3905111518994382e-05,0.003988584396382767
1.3905111518994382e-05,0.010418457518137744
1.854014869199251e-05,0.010418457518137744
1.854014869199251e-05,0.01086545404531857
2.3175185864990636e-05,0.01086545404531857
2.3175185864990636e-05,0.054258501530103496
2.7810223037988763e-05,0.054258501530103496
2.7810223037988763e-05,0.11798989100161607
3.244526021098689e-05,0.11798989100161607
3.244526021098689e-05,0.11848846405116391
4.171533455698315e-05,0.11848846405116391
4.171533455698315e-05,0.11850565622528625
5.09854089029794e-05,0.11850565622528625
5.09854089029794e-05,0.11852284839940859
6.025548324897566e-05,0.11852284839940859
6.025548324897566e-05,0.11854004057353093
0.0001019708178059588,0.11854004057353093
0.0001019708178059588,0.11859161709589795
0.00011587592932495318,0.11859161709589795
0.00011587592932495318,0.11862600144414262
0.00012514600367094945,0.11862600144414262
0.00012514600367094945,0.11871196231475432
0.00012978104084394756,0.11871196231475432
0.00012978104084394756,0.118746346662999
0.00014368615236294194,0.118746346662999
0.00014368615236294194,0.11878073101124369
0.0001529562267089382,0.11878073101124369
0.0001529562267089382,0.11881511535948835
0.00015759126388193632,0.11881511535948835
0.00015759126388193632,0.11890107623010006
0.0001668613382279326,0.11890107623010006
0.0001668613382279326,0.1189182684042224
0.0001714963754009307,0.1189182684042224
0.0001714963754009307,0.11893546057834474
0.00017613141257392885,0.11893546057834474
0.00017613141257392885,0.11896984492658942
0.00018076644974692697,0.11896984492658942
0.00018076644974692697,0.11898703710071176
0.00018540148691992508,0.11898703710071176
0.00018540148691992508,0.11900422927483409
0.00019003652409292323,0.11900422927483409
0.00019003652409292323,0.11909019014544579
0.0001993065984389195,0.11909019014544579
0.0001993065984389195,0.11914176666781282
0.00020857667278491573,0.11914176666781282
0.00020857667278491573,0.11921053536430216
0.00021321170995791387,0.11921053536430216
0.00021321170995791387,0.1192277275384245
0.0002224817843039101,0.1192277275384245
0.0002224817843039101,0.11926211188666919
0.00023175185864990637,0.11926211188666919
0.00023175185864990637,0.11931368840903621
0.0002363868958229045,0.11931368840903621
0.0002363868958229045,0.1193996492796479
0.00024102193299590263,0.1193996492796479
0.00024102193299590263,0.11945122580201492
0.00024565697016890075,0.11945122580201492
0.00024565697016890075,0.1195715710208713
0.0002502920073418989,0.1195715710208713
0.0002502920073418989,0.11960595536911597
0.000254927044514897,0.11960595536911597
0.000254927044514897,0.11962314754323831
0.00025956208168789513,0.11962314754323831
0.00025956208168789513,0.11964033971736066
0.0002641971188608933,0.11964033971736066
0.0002641971188608933,0.119657531891483
0.0002688321560338914,0.119657531891483
0.0002688321560338914,0.11970910841385002
0.0002734671932068895,0.11970910841385002
0.0002734671932068895,0.11982945363270639
0.0002827372675528858,0.11982945363270639
0.0002827372675528858,0.11988103015507341
0.0002873723047258839,0.11988103015507341
0.0002873723047258839,0.11989822232919575
0.00029200734189888203,0.11989822232919575
0.00029200734189888203,0.1200529518962968
0.0002966423790718802,0.1200529518962968
0.0002966423790718802,0.12010452841866383
0.00030127741624487827,0.12010452841866383
0.00030127741624487827,0.12012172059278617
0.0003059124534178764,0.12012172059278617
0.0003059124534178764,0.12015610494103084
0.00031054749059087456,0.12015610494103084
0.00031054749059087456,0.12019048928927552
0.0003198175649368708,0.12019048928927552
0.0003198175649368708,0.12025925798576488
0.00032445260210986894,0.12025925798576488
0.00032445260210986894,0.12027645015988722
0.00032908763928286703,0.12027645015988722
0.00032908763928286703,0.12036241103049891
0.0003383577136288633,0.12036241103049891
0.0003383577136288633,0.12037960320462125
0.0003429927508018614,0.12037960320462125
0.0003429927508018614,0.12041398755286593
0.00034762778797485955,0.12041398755286593
0.00034762778797485955,0.12044837190111062
0.0003522628251478577,0.12044837190111062
0.0003522628251478577,0.1205343327717223
0.0003568978623208558,0.1205343327717223
0.0003568978623208558,0.12060310146821167
0.00036153289949385393,0.12060310146821167
0.00036153289949385393,0.12063748581645635
0.0003661679366668521,0.12063748581645635
0.0003661679366668521,0.12072344668706805
0.0003754380110128483,0.12072344668706805
0.0003754380110128483,0.12074063886119038
0.0003847080853588446,0.12074063886119038
0.0003847080853588446,0.12077502320943506
0.0004032482340508371,0.12077502320943506
0.0004032482340508371,0.12082659973180208
0.00041251830839683336,0.12082659973180208
0.00041251830839683336,0.12084379190592442
0.00041715334556983145,0.12084379190592442
0.00041715334556983145,0.12086098408004677
0.0004217883827428296,0.12086098408004677
0.0004217883827428296,0.1208781762541691
0.00042642341991582774,0.1208781762541691
0.00042642341991582774,0.12089536842829145
0.000435693494261824,0.12089536842829145
0.000435693494261824,0.12092975277653611
0.0004449635686078202,0.12092975277653611
0.0004449635686078202,0.12094694495065846
0.00044959860578081836,0.12094694495065846
0.00044959860578081836,0.12108448234363718
0.0004588686801268146,0.12108448234363718
0.0004588686801268146,0.12110167451775952
0.0004681387544728109,0.12110167451775952
0.0004681387544728109,0.12111886669188185
0.000472773791645809,0.12111886669188185
0.000472773791645809,0.12123921191073823
0.00048204386599180526,0.12123921191073823
0.00048204386599180526,0.12137674930371695
0.0004866789031648034,0.12137674930371695
0.0004866789031648034,0.12142832582608397
0.0004913139403378015,0.12142832582608397
0.0004913139403378015,0.12147990234845099
0.0005144891262027922,0.12147990234845099
0.0005144891262027922,0.121531478870818
0.0005191241633757903,0.121531478870818
0.0005191241633757903,0.12156586321906268
0.0005237592005487883,0.12156586321906268
0.0005237592005487883,0.12158305539318502
0.0005330292748947846,0.12158305539318502
0.0005330292748947846,0.12168620843791907
0.0005376643120677828,0.12168620843791907
0.0005376643120677828,0.12175497713440842
