fpr,tpr
0.0,0.0
0.0,1.719217412233951e-05
0.0,0.11590963793281299
4.635037172998128e-06,0.11590963793281299
4.635037172998128e-06,0.11592683010693532
9.270074345996256e-06,0.11592683010693532
9.270074345996256e-06,0.11599559880342468
1.854014869199251e-05,0.11599559880342468
1.854014869199251e-05,0.1162190970670151
2.3175185864990636e-05,0.1162190970670151
2.3175185864990636e-05,0.11623628924113744
3.244526021098689e-05,0.11623628924113744
3.244526021098689e-05,0.1163050579376268
4.171533455698315e-05,0.1163050579376268
4.171533455698315e-05,0.11639101880823849
4.635037172998127e-05,0.11639101880823849
4.635037172998127e-05,0.11640821098236083
5.562044607597753e-05,0.11640821098236083
5.562044607597753e-05,0.11642540315648317
6.489052042197378e-05,0.11642540315648317
6.489052042197378e-05,0.11645978750472785
6.952555759497191e-05,0.11645978750472785
6.952555759497191e-05,0.11649417185297253
8.806570628696442e-05,0.11649417185297253
8.806570628696442e-05,0.11651136402709486
9.733578063296067e-05,0.11651136402709486
9.733578063296067e-05,0.1165285562012172
0.0001019708178059588,0.1165285562012172
0.0001019708178059588,0.11658013272358422
0.00010660585497895694,0.11658013272358422
0.00010660585497895694,0.11659732489770656
0.00011587592932495318,0.11659732489770656
0.00011587592932495318,0.11673486229068528
0.00012051096649795132,0.11673486229068528
0.00012051096649795132,0.11675205446480762
0.00012514600367094945,0.11675205446480762
0.00012514600367094945,0.11676924663892996
0.00012978104084394756,0.11676924663892996
0.00012978104084394756,0.1167864388130523
0.0001344160780169457,0.1167864388130523
0.0001344160780169457,0.11682082316129698
0.00013905111518994383,0.11682082316129698
0.00013905111518994383,0.11688959185778633
0.00014368615236294194,0.11688959185778633
0.00014368615236294194,0.11697555272839803
0.0001483211895359401,0.11697555272839803
0.0001483211895359401,0.11707870577313206
0.0001529562267089382,0.11707870577313206
0.0001529562267089382,0.11713028229549909
0.00015759126388193632,0.11713028229549909
0.00015759126388193632,0.11714747446962143
0.0001668613382279326,0.11714747446962143
0.0001668613382279326,0.11718185881786611
0.0001714963754009307,0.11718185881786611
0.0001714963754009307,0.11728501186260014
0.00017613141257392885,0.11728501186260014
0.00017613141257392885,0.11731939621084482
0.00018076644974692697,0.11731939621084482
0.00018076644974692697,0.11737097273321184
0.00019003652409292323,0.11737097273321184
0.00019003652409292323,0.11745693360382355
0.0001993065984389195,0.11745693360382355
0.0001993065984389195,0.11749131795206821
0.0002039416356119176,0.11749131795206821
0.0002039416356119176,0.11750851012619055
0.00021321170995791387,0.11750851012619055
0.00021321170995791387,0.1175257023003129
0.000217846747130912,0.1175257023003129
0.000217846747130912,0.11754289447443524
0.0002224817843039101,0.11754289447443524
0.0002224817843039101,0.11766323969329161
0.00022711682147690825,0.11766323969329161
0.00022711682147690825,0.11771481621565863
0.00023175185864990637,0.11771481621565863
0.00023175185864990637,0.11781796926039267
0.0002363868958229045,0.11781796926039267
0.0002363868958229045,0.11786954578275968
0.00024102193299590263,0.11786954578275968
0.00024102193299590263,0.11798989100161607
0.00024565697016890075,0.11798989100161607
0.00024565697016890075,0.1180930440463501
0.0002502920073418989,0.1180930440463501
0.0002502920073418989,0.1181790049169618
0.000254927044514897,0.1181790049169618
0.000254927044514897,0.11819619709108414
0.00025956208168789513,0.11819619709108414
0.00025956208168789513,0.1183509266581852
0.0002641971188608933,0.1183509266581852
0.0002641971188608933,0.11838531100642988
0.0002688321560338914,0.11838531100642988
0.0002688321560338914,0.11841969535467456
0.00027810223037988765,0.11841969535467456
0.00027810223037988765,0.11855723274765327
0.0002827372675528858,0.11855723274765327
0.0002827372675528858,0.11857442492177561
0.0002966423790718802,0.11857442492177561
0.0002966423790718802,0.1188323075336107
0.00030127741624487827,0.1188323075336107
0.00030127741624487827,0.11893546057834474
0.0003059124534178764,0.11893546057834474
0.0003059124534178764,0.11895265275246708
0.00031054749059087456,0.11895265275246708
0.00031054749059087456,0.11912457449369047
0.00031518252776387265,0.11912457449369047
0.00031518252776387265,0.11921053536430216
0.00032445260210986894,0.11921053536430216
0.00032445260210986894,0.1192277275384245
0.0003337226764558652,0.1192277275384245
0.0003337226764558652,0.11929649623491387
0.0003383577136288633,0.11929649623491387
0.0003383577136288633,0.11934807275728089
0.0003429927508018614,0.11934807275728089
0.0003429927508018614,0.11936526493140323
0.00034762778797485955,0.11936526493140323
0.00034762778797485955,0.11941684145377024
0.0003522628251478577,0.11941684145377024
0.0003522628251478577,0.11943403362789258
0.0003568978623208558,0.11943403362789258
0.0003568978623208558,0.11946841797613726
0.00036153289949385393,0.11946841797613726
0.00036153289949385393,0.11958876319499363
0.0003661679366668521,0.11958876319499363
0.0003661679366668521,0.11960595536911597
0.00037080297383985017,0.11960595536911597
0.00037080297383985017,0.11962314754323831
0.0003754380110128483,0.11962314754323831
0.0003754380110128483,0.1197434927620947
0.00038007304818584646,0.1197434927620947
0.00038007304818584646,0.11986383798095107
0.0003847080853588446,0.11986383798095107
0.0003847080853588446,0.11989822232919575
0.0003893431225318427,0.11989822232919575
0.0003893431225318427,0.12001856754805212
0.00039397815970484084,0.12001856754805212
0.00039397815970484084,0.12003575972217446
0.000398613196877839,0.12003575972217446
0.000398613196877839,0.12007014407041915
0.0004032482340508371,0.12007014407041915
0.0004032482340508371,0.12008733624454149
0.00041251830839683336,0.12008733624454149
0.00041251830839683336,0.12015610494103084
0.0004217883827428296,0.12015610494103084
0.0004217883827428296,0.12034521885637657
0.00043105845708882583,0.12034521885637657
0.00043105845708882583,0.12043117972698827
0.000435693494261824,0.12043117972698827
0.000435693494261824,0.12046556407523296
0.0004403285314348221,0.12046556407523296
0.0004403285314348221,0.12051714059759998
0.0004588686801268146,0.12051714059759998
0.0004588686801268146,0.1205343327717223
0.0004681387544728109,0.1205343327717223
0.0004681387544728109,0.12055152494584465
